canonical_work_id,edition_title,language,publication_date,publisher,edition_statement,format,isbn10,isbn13,doi,oclc,source_ids,confidence,source_urls,amazon_search_url,amazon_asin,amazon_marketplace,amazon_stars,amazon_review_count,amazon_observed_at,amazon_source_url,amazon_match_confidence
1008,Sahạ̄fat,ur,1963,,,,,,,,google_books:36sJAQAAIAAJ,0.7,https://books.google.com/books?id=36sJAQAAIAAJ,https://www.amazon.com/s?k=Sah%E1%BA%A1%CC%84fat,,,,,,,
1139,Muslim Saints of the North India,en,2021-01-21,,,,,9798597903460,,,google_books:3P80zgEACAAJ,0.7,https://books.google.com/books?id=3P80zgEACAAJ,https://www.amazon.com/s?k=9798597903460,,,,,,,
1041,Collected Works,da,2005,,,,,,,,google_books:3tYWAQAAMAAJ,0.7,https://books.google.com/books?id=3tYWAQAAMAAJ,https://www.amazon.com/s?k=Collected+Works,,,,,,,
1260,"Non-linear Realizations, 3",en,1970,,,,,,,,google_books:44EmrgEACAAJ,0.7,https://books.google.com/books?id=44EmrgEACAAJ,https://www.amazon.com/s?k=Non-linear+Realizations%2C+3,,,,,,,
1282,Feynman Rules for Superfields,en,1974,,,,,,,,google_books:4KsdmwEACAAJ,0.7,https://books.google.com/books?id=4KsdmwEACAAJ,https://www.amazon.com/s?k=Feynman+Rules+for+Superfields,,,,,,,
1134,Some Development Issues of Settlement Schemes in the Sudan,en,1982,,,,,,,,google_books:4b3LXwAACAAJ,0.7,https://books.google.com/books?id=4b3LXwAACAAJ,https://www.amazon.com/s?k=Some+Development+Issues+of+Settlement+Schemes+in+the+Sudan,,,,,,,
1050,The Philosophy of Niels Bohr,en,1963,,,,,,,,google_books:52QrtAEACAAJ,0.7,https://books.google.com/books?id=52QrtAEACAAJ,https://www.amazon.com/s?k=The+Philosophy+of+Niels+Bohr,,,,,,,
1164,The Structure of Turnip Mosaic Virus,en,1957,,,,,,,,google_books:5QxmwAEACAAJ,0.7,https://books.google.com/books?id=5QxmwAEACAAJ,https://www.amazon.com/s?k=The+Structure+of+Turnip+Mosaic+Virus,,,,,,,
1311,Features of Nuclear Deformations Produced by the Alignment of Individual Particles Or Pairs,en,1980,,,,,,,,google_books:5YmsAQAACAAJ,0.7,https://books.google.com/books?id=5YmsAQAACAAJ,https://www.amazon.com/s?k=Features+of+Nuclear+Deformations+Produced+by+the+Alignment+of+Individual+Particles+Or+Pairs,,,,,,,
1111,Annual Report - Abdus Salam International Centre for Theoretical Physics,en,1997,,,,,,,,google_books:5mik0QEACAAJ,0.7,https://books.google.com/books?id=5mik0QEACAAJ,https://www.amazon.com/s?k=Annual+Report+-+Abdus+Salam+International+Centre+for+Theoretical+Physics,,,,,,,
1063,A Reader of Classical Urdu Poetry,en,1977-01-01,,,,0879504331,9780879504335,,,google_books:5yZ3PgAACAAJ,0.7,https://books.google.com/books?id=5yZ3PgAACAAJ,https://www.amazon.com/s?k=9780879504335,,,,,,,
1307,Одночастичное движение,ru,1971,,,,,,,,google_books:6-KgDAEACAAJ,0.7,https://books.google.com/books?id=6-KgDAEACAAJ,https://www.amazon.com/s?k=%D0%9E%D0%B4%D0%BD%D0%BE%D1%87%D0%B0%D1%81%D1%82%D0%B8%D1%87%D0%BD%D0%BE%D0%B5+%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5,,,,,,,
1334,Die Behandlung von Fahrzeugen im Einkommen- und Umsatzsteuerrecht. Eine kritische Würdigung aus Sicht eines Unternehmers,de,2017-02-09,GRIN Verlag,,,3668395233,9783668395237,,,google_books:6-VQDgAAQBAJ,0.7,https://books.google.com/books?id=6-VQDgAAQBAJ,https://www.amazon.com/s?k=9783668395237,,,,,,,
980,Matematis-fysiske meddelelser,en,1957,,,,,,,,google_books:69e_zgEACAAJ,0.7,https://books.google.com/books?id=69e_zgEACAAJ,https://www.amazon.com/s?k=Matematis-fysiske+meddelelser,,,,,,,
1052,A Supersymmetric Gluon Model,en,1975,,,,,,,,google_books:6BsImwEACAAJ,0.7,https://books.google.com/books?id=6BsImwEACAAJ,https://www.amazon.com/s?k=A+Supersymmetric+Gluon+Model,,,,,,,
959,Locally Supersymmetric $ \sigma $ -model with Wess-Zumino Term in Two Dimensions and Critical Dimensions for Strings,en,1985,,,,,,,,google_books:6EsSrgEACAAJ,0.7,https://books.google.com/books?id=6EsSrgEACAAJ,https://www.amazon.com/s?k=Locally+Supersymmetric+%24+%5Csigma+%24+-model+with+Wess-Zumino+Term+in+Two+Dimensions+and+Critical+Dimensions+for+Strings,,,,,,,
1259,Struktur der Atomkerne,de,1980,,,,,,,,google_books:6O2NQwAACAAJ,0.7,https://books.google.com/books?id=6O2NQwAACAAJ,https://www.amazon.com/s?k=Struktur+der+Atomkerne,,,,,,,
1223,Les prix Nobel en 1974,en,1975,,,,,,,,google_books:6Uc00AEACAAJ,0.7,https://books.google.com/books?id=6Uc00AEACAAJ,https://www.amazon.com/s?k=Les+prix+Nobel+en+1974,,,,,,,
1085,Renaissance of Sciences in Islamic Countries,ar,1994,World Scientific,,,9971507137,9789971507138,,,google_books:6Z4OpAAn3S4C,0.7,https://books.google.com/books?id=6Z4OpAAn3S4C,https://www.amazon.com/s?k=9789971507138,,,,,,,
1322,女人源氏物語月報 : 1-5,en,1989,,,,,,,,google_books:6crFjwEACAAJ,0.7,https://books.google.com/books?id=6crFjwEACAAJ,https://www.amazon.com/s?k=%E5%A5%B3%E4%BA%BA%E6%BA%90%E6%B0%8F%E7%89%A9%E8%AA%9E%E6%9C%88%E5%A0%B1+%3A+1-5,,,,,,,
923,Rotational Motion in Nuclei,en,1976,,,,,,,,google_books:6mKyMAAACAAJ,0.7,https://books.google.com/books?id=6mKyMAAACAAJ,https://www.amazon.com/s?k=Rotational+Motion+in+Nuclei,,,,,,,
1283,Single-particle Motion,en,1969,,,,,,,,google_books:6wZNPwAACAAJ,0.7,https://books.google.com/books?id=6wZNPwAACAAJ,https://www.amazon.com/s?k=Single-particle+Motion,,,,,,,
1219,Single-particle and Collective Aspects of Nuclear Rotation,en,1981,,,,,,,,google_books:78pCAQAACAAJ,0.7,https://books.google.com/books?id=78pCAQAACAAJ,https://www.amazon.com/s?k=Single-particle+and+Collective+Aspects+of+Nuclear+Rotation,,,,,,,
1201,Early Work,da,1972,,,,0444100032,9780444100030,,,google_books:7IrWwwEACAAJ,0.7,https://books.google.com/books?id=7IrWwwEACAAJ,https://www.amazon.com/s?k=9780444100030,,,,,,,
1031,The Kinetics of Phase Changes in Solids,en,1953,,,,,,,,google_books:7OK50QEACAAJ,0.7,https://books.google.com/books?id=7OK50QEACAAJ,https://www.amazon.com/s?k=The+Kinetics+of+Phase+Changes+in+Solids,,,,,,,
1073,"The How, why and Wherefor of the ""Hyderabad Struggle""",en,1941,,,,,,,,google_books:7VIdAAAAMAAJ,0.7,https://books.google.com/books?id=7VIdAAAAMAAJ,https://www.amazon.com/s?k=The+How%2C+why+and+Wherefor+of+the+%22Hyderabad+Struggle%22,,,,,,,
1057,The Collected Reprints of Niels Bohr,da,1921,,,,,,,,google_books:7_fhjgEACAAJ,0.7,https://books.google.com/books?id=7_fhjgEACAAJ,https://www.amazon.com/s?k=The+Collected+Reprints+of+Niels+Bohr,,,,,,,
1075,ANTOLOGI : BUKET HIDUP SANG MUSAFIR,id,2022-02-22,Penerbit Qiara Media,,,6235551851,9786235551852,,,google_books:82dgEAAAQBAJ,0.7,https://books.google.com/books?id=82dgEAAAQBAJ,https://www.amazon.com/s?k=9786235551852,,,,,,,
1304,History of newsletters in the Indo-Pakistan sub-continent,nl,1956,,,,,,,,google_books:881E0QEACAAJ,0.7,https://books.google.com/books?id=881E0QEACAAJ,https://www.amazon.com/s?k=History+of+newsletters+in+the+Indo-Pakistan+sub-continent,,,,,,,
1193,Sistem Basis Data dengan Microsoft Office Access : Teori dan Praktikum,id,2019-10-10,KITA Publisher,,,602945109X,9786029451092,,,google_books:88e1DwAAQBAJ,0.7,https://books.google.com/books?id=88e1DwAAQBAJ,https://www.amazon.com/s?k=9786029451092,,,,,,,
1032,Observations on the Substructure of Flagellar Fibres,en,1966,,,,,,,,google_books:8BBh0QEACAAJ,0.7,https://books.google.com/books?id=8BBh0QEACAAJ,https://www.amazon.com/s?k=Observations+on+the+Substructure+of+Flagellar+Fibres,,,,,,,
1238,Struktur der Atomkerne,de,1980,,,,,,,,google_books:8DguswEACAAJ,0.7,https://books.google.com/books?id=8DguswEACAAJ,https://www.amazon.com/s?k=Struktur+der+Atomkerne,,,,,,,
1028,Rendiconti della Scuola internazionale di fisica Enrico Fermi,it,1977,,,,,,,,google_books:8HFYAQAACAAJ,0.7,https://books.google.com/books?id=8HFYAQAACAAJ,https://www.amazon.com/s?k=Rendiconti+della+Scuola+internazionale+di+fisica+Enrico+Fermi,,,,,,,
1168,Fundamentals of Electrical Machines,en,2012,,,,1842657046,9781842657041,,,google_books:8PdsuAAACAAJ,0.7,https://books.google.com/books?id=8PdsuAAACAAJ,https://www.amazon.com/s?k=9781842657041,,,,,,,
1178,Proton Decay as a Window on Highest Energy Physics,en,1981,,,,,,,,google_books:8Q1lmwEACAAJ,0.7,https://books.google.com/books?id=8Q1lmwEACAAJ,https://www.amazon.com/s?k=Proton+Decay+as+a+Window+on+Highest+Energy+Physics,,,,,,,
1254,The Abdus Salam Memorial Meeting,en,1999,,,,9814528129,9789814528122,,,google_books:8SETuAEACAAJ,0.7,https://books.google.com/books?id=8SETuAEACAAJ,https://www.amazon.com/s?k=9789814528122,,,,,,,
1020,Adab kā t̤anqīdī mutālaʻah,ur,1972,,,,,,,,google_books:8XsKAQAAIAAJ,0.7,https://books.google.com/books?id=8XsKAQAAIAAJ,https://www.amazon.com/s?k=Adab+k%C4%81+t%CC%A4anq%C4%ABd%C4%AB+mut%C4%81la%CA%BBah,,,,,,,
5020,Atomic interaction in penetration phenomena,de,1948,,,,,,,,google_books:8g0WngEACAAJ,0.7,https://books.google.com/books?id=8g0WngEACAAJ,https://www.amazon.com/s?k=Atomic+interaction+in+penetration+phenomena,,,,,,,
1207,Physics of Rapidly Rotating Nuclei,en,1979,,,,,,,,google_books:8hCfnQAACAAJ,0.7,https://books.google.com/books?id=8hCfnQAACAAJ,https://www.amazon.com/s?k=Physics+of+Rapidly+Rotating+Nuclei,,,,,,,
1314,Masyarakat berbasis syariat Islam,id,2003,,,,,9799793316139,,,google_books:8i5kAQAACAAJ,0.7,https://books.google.com/books?id=8i5kAQAACAAJ,https://www.amazon.com/s?k=9799793316139,,,,,,,
1040,Green's Functions for Regge Trajectories,en,1967,,,,,,,,google_books:8sAgrgEACAAJ,0.7,https://books.google.com/books?id=8sAgrgEACAAJ,https://www.amazon.com/s?k=Green%27s+Functions+for+Regge+Trajectories,,,,,,,
954,قائد اعظم اور پاکستان,ur,1976,,,,,,,,google_books:98cJAQAAIAAJ,0.7,https://books.google.com/books?id=98cJAQAAIAAJ,https://www.amazon.com/s?k=%D9%82%D8%A7%D8%A6%D8%AF+%D8%A7%D8%B9%D8%B8%D9%85+%D8%A7%D9%88%D8%B1+%D9%BE%D8%A7%DA%A9%D8%B3%D8%AA%D8%A7%D9%86,,,,,,,
996,Islamic Prayer Journal for Women,en,2020-11-06,,,,,9798560091491,,,google_books:9J6CzgEACAAJ,0.7,https://books.google.com/books?id=9J6CzgEACAAJ,https://www.amazon.com/s?k=9798560091491,,,,,,,
1171,A Survey of Pesticide Use in Greens and Spinach Production in Northeastern Oklahoma,en,1995,,,,,,,,google_books:9LbhtgAACAAJ,0.7,https://books.google.com/books?id=9LbhtgAACAAJ,https://www.amazon.com/s?k=A+Survey+of+Pesticide+Use+in+Greens+and+Spinach+Production+in+Northeastern+Oklahoma,,,,,,,
1217,"On the Fine Structure in Alpha Decay. By A. Bohr, P. O. Fröman, and B. R. Mottelson",en,1955,,,,,,,,google_books:9LzZMgEACAAJ,0.7,https://books.google.com/books?id=9LzZMgEACAAJ,https://www.amazon.com/s?k=On+the+Fine+Structure+in+Alpha+Decay.+By+A.+Bohr%2C+P.+O.+Fr%C3%B6man%2C+and+B.+R.+Mottelson,,,,,,,
1026,Nuclear structure,en,1969,,,,,,,,google_books:9iEMyAEACAAJ,0.7,https://books.google.com/books?id=9iEMyAEACAAJ,https://www.amazon.com/s?k=Nuclear+structure,,,,,,,
1089,A convergent field theory : internal report,en,1967,,,,,,,,google_books:9t5m0AEACAAJ,0.7,https://books.google.com/books?id=9t5m0AEACAAJ,https://www.amazon.com/s?k=A+convergent+field+theory+%3A+internal+report,,,,,,,
1167,X-ray and Electron Microscope Analyses of Crystals of Nucleosome Cores,en,1978,,,,,,,,google_books:9tcbjwEACAAJ,0.7,https://books.google.com/books?id=9tcbjwEACAAJ,https://www.amazon.com/s?k=X-ray+and+Electron+Microscope+Analyses+of+Crystals+of+Nucleosome+Cores,,,,,,,
1045,How are Substrates Recognized by the Ubiquitin-mediatedproteolytic System?,en,1989,,,,,,,,google_books:A3k2MwEACAAJ,0.7,https://books.google.com/books?id=A3k2MwEACAAJ,https://www.amazon.com/s?k=How+are+Substrates+Recognized+by+the+Ubiquitin-mediatedproteolytic+System%3F,,,,,,,
944,Finite-component Field Representations of the Conformal Group,en,1968,,,,,,,,google_books:ASUlrgEACAAJ,0.7,https://books.google.com/books?id=ASUlrgEACAAJ,https://www.amazon.com/s?k=Finite-component+Field+Representations+of+the+Conformal+Group,,,,,,,
1160,Non-polynomial Lagrangian Theories,en,1970,,,,,,,,google_books:AYN1mwEACAAJ,0.7,https://books.google.com/books?id=AYN1mwEACAAJ,https://www.amazon.com/s?k=Non-polynomial+Lagrangian+Theories,,,,,,,
1216,Science in the Third World,en,1989,,,,,,,,google_books:ArbaAAAAMAAJ,0.7,https://books.google.com/books?id=ArbaAAAAMAAJ,https://www.amazon.com/s?k=Science+in+the+Third+World,,,,,,,
1285,Trash Money,en,2023-12-07,Independently Published,,,,9798871065433,,,google_books:AtZd0AEACAAJ,0.7,https://books.google.com/books?id=AtZd0AEACAAJ,https://www.amazon.com/s?k=9798871065433,,,,,,,
1218,ICTP lecture notes,en,,,,,,,,,google_books:B7BPAQAACAAJ,0.7,https://books.google.com/books?id=B7BPAQAACAAJ,https://www.amazon.com/s?k=ICTP+lecture+notes,,,,,,,
1112,Seksualitas,id,2005,,,,979694992X,9789796949922,,,google_books:BCw7OAAACAAJ,0.7,https://books.google.com/books?id=BCw7OAAACAAJ,https://www.amazon.com/s?k=9789796949922,,,,,,,
1029,Current Events,en,1954,,,,,,,,google_books:BXwMeLU7H7EC,0.7,https://books.google.com/books?id=BXwMeLU7H7EC,https://www.amazon.com/s?k=Current+Events,,,,,,,
1090,Social Research in National Development,en,1963,,,,,,,,google_books:B__UAAAAMAAJ,0.7,https://books.google.com/books?id=B__UAAAAMAAJ,https://www.amazon.com/s?k=Social+Research+in+National+Development,,,,,,,
965,Chemistry and Material Science Applications on Grid Infrastructures,en,2009,,,,929500342X,9789295003422,,,google_books:BrMpAwEACAAJ,0.7,https://books.google.com/books?id=BrMpAwEACAAJ,https://www.amazon.com/s?k=9789295003422,,,,,,,
1161,Struktur der Atomkerne,de,1981,,,,,,,,google_books:C9cingEACAAJ,0.7,https://books.google.com/books?id=C9cingEACAAJ,https://www.amazon.com/s?k=Struktur+der+Atomkerne,,,,,,,
1092,Nūn,ar,2014,,,,6144172238,9786144172230,,,google_books:CH5ctAEACAAJ,0.7,https://books.google.com/books?id=CH5ctAEACAAJ,https://www.amazon.com/s?k=9786144172230,,,,,,,
1169,Maximal Extended Supergravity Theory in Seven Dimensions,en,1982,,,,,,,,google_books:CKMqmwEACAAJ,0.7,https://books.google.com/books?id=CKMqmwEACAAJ,https://www.amazon.com/s?k=Maximal+Extended+Supergravity+Theory+in+Seven+Dimensions,,,,,,,
1327,Hajarata Gāuchula Ājama...Māolānā Āl Chayada Golāma Rahamāna Āl-Hācāni...,ar,1965,,,,,,,,google_books:COcRAQAAIAAJ,0.7,https://books.google.com/books?id=COcRAQAAIAAJ,https://www.amazon.com/s?k=Hajarata+G%C4%81uchula+%C4%80jama...M%C4%81ol%C4%81n%C4%81+%C4%80l+Chayada+Gol%C4%81ma+Raham%C4%81na+%C4%80l-H%C4%81c%C4%81ni...,,,,,,,
1126,Ensiklopedia Imam Syafi'i,id,2008-01-01,Hikmah,,,979114219X,9789791142199,,,google_books:CUx3N_ZK7jUC,0.7,https://books.google.com/books?id=CUx3N_ZK7jUC,https://www.amazon.com/s?k=9789791142199,,,,,,,
1079,Bound state equation for quark-antiquark system,en,1966,,,,,,,,google_books:CXaS0QEACAAJ,0.7,https://books.google.com/books?id=CXaS0QEACAAJ,https://www.amazon.com/s?k=Bound+state+equation+for+quark-antiquark+system,,,,,,,
920,"""Pessach""",de,1987,,,,,,,,google_books:CeC3zwEACAAJ,0.7,https://books.google.com/books?id=CeC3zwEACAAJ,https://www.amazon.com/s?k=%22Pessach%22,,,,,,,
1180,Impact of the Training of Basic Democracies on the Councillors,en,1961,,,,,,,,google_books:CfAHAAAAMAAJ,0.7,https://books.google.com/books?id=CfAHAAAAMAAJ,https://www.amazon.com/s?k=Impact+of+the+Training+of+Basic+Democracies+on+the+Councillors,,,,,,,
1185,On the Role of the Δ Resonance in the Effective Spin-dependent Moments of Nuclei,en,1981,,,,,,,,google_books:CpkgzgEACAAJ,0.7,https://books.google.com/books?id=CpkgzgEACAAJ,https://www.amazon.com/s?k=On+the+Role+of+the+%CE%94+Resonance+in+the+Effective+Spin-dependent+Moments+of+Nuclei,,,,,,,
1182,Symmetry Properties of Nuclei,en,1974,,,,,,,,google_books:CspgAQAACAAJ,0.7,https://books.google.com/books?id=CspgAQAACAAJ,https://www.amazon.com/s?k=Symmetry+Properties+of+Nuclei,,,,,,,
1208,Chiral Compactification on Minkowski × X2 of N,en,1984,,,,,,,,google_books:Ct2FmwEACAAJ,0.7,https://books.google.com/books?id=Ct2FmwEACAAJ,https://www.amazon.com/s?k=Chiral+Compactification+on+Minkowski+%C3%97+X2+of+N,,,,,,,
967,"Multiple View, Multiple Data Model Support in the Cheops Database Management System",en,1981,,,,,,,,google_books:CwQXrgEACAAJ,0.7,https://books.google.com/books?id=CwQXrgEACAAJ,https://www.amazon.com/s?k=Multiple+View%2C+Multiple+Data+Model+Support+in+the+Cheops+Database+Management+System,,,,,,,
1328,Physics with 100-1000 TeV Accelerators,en,1982,,,,,,,,google_books:D-ZqmwEACAAJ,0.7,https://books.google.com/books?id=D-ZqmwEACAAJ,https://www.amazon.com/s?k=Physics+with+100-1000+TeV+Accelerators,,,,,,,
1249,Comparative Study of Gram Positive and Gram Negative Curved Rods,en,1967,,,,,,,,google_books:D8CftgAACAAJ,0.7,https://books.google.com/books?id=D8CftgAACAAJ,https://www.amazon.com/s?k=Comparative+Study+of+Gram+Positive+and+Gram+Negative+Curved+Rods,,,,,,,
1076,Nuclear Structure,en,1954,,,,,,,,google_books:Dc_IjgEACAAJ,0.7,https://books.google.com/books?id=Dc_IjgEACAAJ,https://www.amazon.com/s?k=Nuclear+Structure,,,,,,,
946,Nuclear Structure,en,1969,,,,,,,,google_books:DkZz0QEACAAJ,0.7,https://books.google.com/books?id=DkZz0QEACAAJ,https://www.amazon.com/s?k=Nuclear+Structure,,,,,,,
1242,Collective Co-ordinates for nuclear rotation,de,1958,,,,,,,,google_books:E2TCMAAACAAJ,0.7,https://books.google.com/books?id=E2TCMAAACAAJ,https://www.amazon.com/s?k=Collective+Co-ordinates+for+nuclear+rotation,,,,,,,
1117,How to Use Walking Cane Effectively,en,2024-01-30,Independently Published,,,,9798877990685,,,google_books:EFeO0AEACAAJ,0.7,https://books.google.com/books?id=EFeO0AEACAAJ,https://www.amazon.com/s?k=9798877990685,,,,,,,
1268,"Towards MIP ""nano-monolith"" Composite Membranes for Enentioselective Separations",en,2008,,,,,,,,google_books:EMavtgAACAAJ,0.7,https://books.google.com/books?id=EMavtgAACAAJ,https://www.amazon.com/s?k=Towards+MIP+%22nano-monolith%22+Composite+Membranes+for+Enentioselective+Separations,,,,,,,
1298,Electromagnetic Field Theories for Engineering,en,2014-04-03,Springer Science & Business Media,,,9814585661,9789814585668,,,google_books:ENDHBAAAQBAJ,0.7,https://books.google.com/books?id=ENDHBAAAQBAJ,https://www.amazon.com/s?k=9789814585668,,,,,,,
1173,Physical Eucation in India,en,2017-07-05,Trieste Publishing,,,0649738993,9780649738991,,,google_books:EQ1NtAEACAAJ,0.7,https://books.google.com/books?id=EQ1NtAEACAAJ,https://www.amazon.com/s?k=9780649738991,,,,,,,
931,The Behaviour of Pre-stressed Concrete Beams with Circular Perforations,en,1969,,,,,,,,google_books:EYfPzQEACAAJ,0.7,https://books.google.com/books?id=EYfPzQEACAAJ,https://www.amazon.com/s?k=The+Behaviour+of+Pre-stressed+Concrete+Beams+with+Circular+Perforations,,,,,,,
1241,Symmetry Concepts in Modern Physics,en,1966,,,,,,,,google_books:EcrvAAAAMAAJ,0.7,https://books.google.com/books?id=EcrvAAAAMAAJ,https://www.amazon.com/s?k=Symmetry+Concepts+in+Modern+Physics,,,,,,,
1174,"The Nature of the ""ultimate"" Explanation in Physics",en,1989,,,,,,,,google_books:F3JT0AEACAAJ,0.7,https://books.google.com/books?id=F3JT0AEACAAJ,https://www.amazon.com/s?k=The+Nature+of+the+%22ultimate%22+Explanation+in+Physics,,,,,,,
1069,Gauge Unification of Fundamental Forces,en,1989,,,,,,,,google_books:F4ZP0AEACAAJ,0.7,https://books.google.com/books?id=F4ZP0AEACAAJ,https://www.amazon.com/s?k=Gauge+Unification+of+Fundamental+Forces,,,,,,,
1147,"Address at the Inaugural Session of the Roundtable Session on 'Development: the Human Dimension', Istanbul, 02-04.09.1985",en,1985,,,,,,,,google_books:F9D6rQEACAAJ,0.7,https://books.google.com/books?id=F9D6rQEACAAJ,https://www.amazon.com/s?k=Address+at+the+Inaugural+Session+of+the+Roundtable+Session+on+%27Development%3A+the+Human+Dimension%27%2C+Istanbul%2C+02-04.09.1985,,,,,,,
1329,Primary Manifestation of Symmetry,en,1995,,,,,,,,google_books:FB-AXwAACAAJ,0.7,https://books.google.com/books?id=FB-AXwAACAAJ,https://www.amazon.com/s?k=Primary+Manifestation+of+Symmetry,,,,,,,
1065,Anyons and Chern-Simons Theory on Compact Spaces of Finite Genus,en,1990,,,,,,,,google_books:FTGKmwEACAAJ,0.7,https://books.google.com/books?id=FTGKmwEACAAJ,https://www.amazon.com/s?k=Anyons+and+Chern-Simons+Theory+on+Compact+Spaces+of+Finite+Genus,,,,,,,
1237,"Report on the Orientation Programme of VATI Instructors and Assistant District Health Officers, April-June 1961",en,1962,,,,,,,,google_books:FXCQYgEACAAJ,0.7,https://books.google.com/books?id=FXCQYgEACAAJ,https://www.amazon.com/s?k=Report+on+the+Orientation+Programme+of+VATI+Instructors+and+Assistant+District+Health+Officers%2C+April-June+1961,,,,,,,
1042,Optimizing Conjunctive Queries that Contain Untyped Variables,en,1982,,,,,,,,google_books:F_LzrQEACAAJ,0.7,https://books.google.com/books?id=F_LzrQEACAAJ,https://www.amazon.com/s?k=Optimizing+Conjunctive+Queries+that+Contain+Untyped+Variables,,,,,,,
989,Why Colour Fails to Brighten for Electroproduction and Neutrino Scattering Experiments,en,1975,,,,,,,,google_books:FdyLmwEACAAJ,0.7,https://books.google.com/books?id=FdyLmwEACAAJ,https://www.amazon.com/s?k=Why+Colour+Fails+to+Brighten+for+Electroproduction+and+Neutrino+Scattering+Experiments,,,,,,,
924,Science Conundrum,en,2023-04-18,Createspace Independent Publishing Platform,,,1530922291,9781530922291,,,google_books:FpfZzwEACAAJ,0.7,https://books.google.com/books?id=FpfZzwEACAAJ,https://www.amazon.com/s?k=9781530922291,,,,,,,
1094,Dāstān-i ṣaḥāfat,ur,1974,,,,,,,,google_books:G-EwAAAAMAAJ,0.7,https://books.google.com/books?id=G-EwAAAAMAAJ,https://www.amazon.com/s?k=D%C4%81st%C4%81n-i+%E1%B9%A3a%E1%B8%A5%C4%81fat,,,,,,,
